"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2016-12-13",1,FALSE,"808438836502102016",FALSE,NA,NA,NA,NA,NA,0,FALSE,"shawn_venti","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tech is starting to really innovate within the physical shopping experience with #AmazonGo and this: https://t.co/EOltZmuP9A",FALSE
"2016-12-13",1,FALSE,"808437933598392320",FALSE,NA,NA,NA,NA,NA,0,FALSE,"savkhetan","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Listen to @nickfountain &amp; @jacobgoldstein predict the #AmazonGo 'no-checkout' experience on @planetmoney https://t.co/TnStKIa4Ue",FALSE
"2016-12-13",1,FALSE,"808437562603950080",FALSE,NA,NA,NA,NA,NA,0,FALSE,"danieljordan22","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","What #marketers should know about #AmazonGo #grocery #mobile @amazonhttp://ow.ly/GuWm3072YW8",FALSE
"2016-12-13",4,FALSE,"808436323841413120",FALSE,NA,NA,NA,NA,NA,0,FALSE,"CaraaDenae","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mar just tried to walk out of Walmart like we were at AmazonGo. Not yet, Mar. That's still stealing.",FALSE
"2016-12-13",0,FALSE,"808432810847571968",TRUE,NA,NA,NA,NA,NA,32,FALSE,"jovanclordim","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ScottZoldi: Will a #selfdriving car take you to an #AmazonGo store? My #2017predictions for #AI, #IoT, #analytics and #bigdata: https:/…",FALSE
"2016-12-13",0,FALSE,"808432297091407872",FALSE,NA,NA,NA,NA,NA,0,FALSE,"nChannelCloud","<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","#AmazonGo Will Not Kill #Retail As We Know It https://t.co/PWfjzcUisI by @nikkibaird",FALSE
"2016-12-13",0,FALSE,"808432145727418368",TRUE,NA,NA,NA,NA,NA,2,FALSE,"richiebarter","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ListSmart_io: With @AmazonUK 's new concept of #Amazongo. What do you guys think of it? Tell us what you think.  https://t.co/8RAlm5G88G",FALSE
"2016-12-13",0,FALSE,"808430966767112192",TRUE,NA,NA,NA,NA,NA,1,FALSE,"BrianRoemmele","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ThatDudeF: Great analysis of #AmazonGo Store by @BrianRoemmele https://t.co/3IZoiN76zg",FALSE
"2016-12-13",1,FALSE,"808430868880572416",FALSE,NA,NA,NA,NA,NA,1,FALSE,"ThatDudeF","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Great analysis of #AmazonGo Store by @BrianRoemmele https://t.co/3IZoiN76zg",FALSE
"2016-12-13",1,FALSE,"808429998453510144",FALSE,NA,NA,NA,NA,NA,1,FALSE,"jeremiahjshea","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Think about @amazon overall impact on #retail - ie. #dronedelivery #AmazonGo #DashButton #Alexa #GrinningLogo #in https://t.co/LuqvUiuIPS",FALSE
"2016-12-13",0,FALSE,"808426796005949440",FALSE,NA,NA,NA,NA,NA,0,FALSE,"DigitalTalentSi","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#AmazonGo where retail meets sorcery <ed><U+00A0><U+00BC><ed><U+00BE><U+00A9> #RetailWitchcraft #GamechangingAI https://t.co/5TpLuWMGfW",FALSE
"2016-12-13",0,FALSE,"808426472440561664",FALSE,NA,NA,NA,NA,NA,0,FALSE,"jeremiahjshea","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Great advice - not about dropping employees, its about the #consumer experience #AmazonGo https://t.co/lD4Aprm2vp",FALSE
"2016-12-13",0,FALSE,"808425193513357312",TRUE,NA,NA,NA,NA,NA,13,FALSE,"mannitan","<a href=""http://test.azurewebsites.net"" rel=""nofollow"">Twitter Assistant Bot 2</a>","RT @splunk: Real customers create real data. #AmazonGo ups the ante in retail with #MachineLearning and #tech. https://t.co/AD7RUuhKgJ via…",FALSE
"2016-12-13",2,FALSE,"808424694890266624",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Startupcreator1","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Why #AmazonGo Will Create More #Entrepreneurs https://t.co/2XaExVBukU
#startup #entrepreneur https://t.co/5wi5NXVLLq",FALSE
"2016-12-13",0,FALSE,"808424115015155712",TRUE,NA,NA,NA,NA,NA,3,FALSE,"chrsolda","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MartinLang: Order e.g. a cable via an app &amp; receive it immediately at an SAP Mobile Solution Center, testing an AmazonGo type concept i…",FALSE
"2016-12-13",0,FALSE,"808422460794212352",FALSE,NA,NA,NA,NA,NA,0,FALSE,"jeremiahjshea","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Even if @amazon isnt using #RFID in #AmazonGo stores, the larger #retail landscape will in order to emulate #in https://t.co/vy2G7SEV7z",FALSE
"2016-12-13",1,FALSE,"808419516971483136",FALSE,NA,NA,NA,NA,NA,0,FALSE,"juliabrukphoto","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","First #AmazonGo order ever. Was pretty slick, not gunna lie. #inthefuture #biospheres https://t.co/DMA1lE5dOp",FALSE
"2016-12-13",0,FALSE,"808417799072862208",TRUE,NA,NA,NA,NA,NA,2,FALSE,"LebrasAnna","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PlanetRetail: What's the technology behind #amazongo and what does it mean for the #retail industry? #prdebates https://t.co/voutg2qlix…",FALSE
"2016-12-13",1,FALSE,"808416237038563328",FALSE,NA,NA,NA,NA,NA,0,FALSE,"retail_tomorrow","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Amazon Go could change the game: https://t.co/l7g1Y4EPDY #AmazonGo #Innovation",FALSE
"2016-12-13",0,FALSE,"808416217144901632",FALSE,NA,NA,NA,NA,NA,0,FALSE,"MeadEblan","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Does #AmazonGo mean 3.5 million cashier #jobs can go, too?

$AMZN $AAPL $GOOG
#AI #retail #cloud #bigdata #mobile

https://t.co/B9uJVsBTNm",FALSE
"2016-12-13",0,FALSE,"808412527054884864",FALSE,NA,NA,NA,NA,NA,0,FALSE,"dcor9","<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","Is this really a wake-up call for brick-and-mortar retailers? #AmazonGo #Retail https://t.co/jH6qOztwzQ https://t.co/LPCSmLpxxs",FALSE
"2016-12-13",0,FALSE,"808412229850791936",FALSE,NA,NA,NA,NA,NA,0,FALSE,"TheSolarSpirit","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#AmazonGo: We’re All F*cked. Almost HALF of US workforse will be lost to #Robots/Automation in the next 10-20 years. https://t.co/kQoqApOIxh",FALSE
"2016-12-13",0,FALSE,"808411605495058432",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Mynorthwest","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Opposition to #AmazonGo isn't about ""blocking technology,"" union worker says. <ed><U+00A0><U+00BD><ed><U+00BB><U+008D>

https://t.co/6kycJv2Ujg",FALSE
"2016-12-13",1,FALSE,"808410806077505536",FALSE,NA,NA,NA,NA,NA,0,FALSE,"leappayments","<a href=""http://flowerpot.social"" rel=""nofollow"">Flowerpot Social</a>","Will #AmazonGo be the next evolution of #brickandmortar stores? Will it find real estate to call home? [@forbes]… https://t.co/YwkKqf84IF",TRUE
"2016-12-13",0,FALSE,"808410584156749824",FALSE,NA,NA,NA,NA,NA,0,FALSE,"AkshayVemuganti","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Retail is so vast, almost every business process can be re-invented. Old ways won't get new results. #AmazonGo #AI https://t.co/jTVJzAcJ45",FALSE
"2016-12-13",0,FALSE,"808410577953558528",TRUE,NA,NA,NA,NA,NA,1,FALSE,"Deano140","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ICTUniverse: Only Amazon Could Make a Checkout-Free Grocery Store a Reality https://t.co/FEp58F7Vfr via @WIRED #Retail #Amazon #AmazonGo",FALSE
"2016-12-13",0,FALSE,"808410308129656832",TRUE,NA,NA,NA,NA,NA,3,FALSE,"michaelwolf","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @michaelwolf: Dash &amp; Go: Amazon’s Strategy To Attack The Grocery Market https://t.co/fsrEH33gLK via @TheSpoonTech #amazongo #amazondash…",FALSE
"2016-12-13",0,FALSE,"808410245806649344",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Carlemile","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's a Skit about #AmazonGo .. I was having so much fun before that incident on the block. I realize we got bigger problems to deal with",FALSE
"2016-12-13",0,FALSE,"808409348812734464",FALSE,NA,NA,NA,NA,NA,0,FALSE,"wlfpack81","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yo b/t #AmazonGo &amp; this smart trash can. @amazon gonna be the new #skynet... #TBGWT #TheNerdOff",FALSE
"2016-12-13",0,FALSE,"808409143635824640",FALSE,NA,NA,NA,NA,NA,0,FALSE,"RetailPrintMed","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amazon: No, we're not opening 2,000 stores #AmazonGo https://t.co/QpsvzT1eBi via @CNET_Uk",FALSE
"2016-12-13",0,FALSE,"808408998311501824",FALSE,NA,NA,NA,NA,NA,0,FALSE,"danielbroche","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amazon : #AmazonGo =&gt; ???
Apple : #iPhone128Go =&gt; $$$
Google : #PokemonGo =&gt; !!!
Facebook : #eGo =&gt; <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>",FALSE
"2016-12-13",0,FALSE,"808408644828205056",FALSE,NA,NA,NA,NA,NA,0,FALSE,"mark_myerson","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Amazon's new IRL grocery store knows *exactly* what's in your basket. 
My look at the technology <U+2192>… https://t.co/glLl0Gvk8F",TRUE
"2016-12-13",0,FALSE,"808405916357955584",FALSE,NA,NA,NA,NA,NA,0,FALSE,"CollectiveBias","<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","#AmazonGo will have in-depth customer data that will reinvent your shopping experience. https://t.co/e8h08CkLaZ https://t.co/L4XmJpSy9X",FALSE
"2016-12-13",0,FALSE,"808405417403498496",TRUE,NA,NA,NA,NA,NA,1,FALSE,"WeAreLabox","<a href=""http://www.labox.ca"" rel=""nofollow"">CT Bot</a>","RT @semperllc: Will Amazon Go Change Employment Forever? https://t.co/WTgYYBkt1Y #amazon #amazongo #techcreative #creativetechnology #emplo…",FALSE
"2016-12-13",0,FALSE,"808404052589613056",FALSE,NA,NA,NA,NA,NA,0,FALSE,"jaysean2015","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A new Shopping Concept is in Town https://t.co/mMwqjreQ5P
#amazon #amazongo #services #virtual_assistant #greatness #shopping",FALSE
"2016-12-13",0,FALSE,"808403612795805696",FALSE,NA,NA,NA,NA,NA,1,FALSE,"semperllc","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Will Amazon Go Change Employment Forever? https://t.co/WTgYYBkt1Y #amazon #amazongo #techcreative #creativetechnology #employment #jobs",FALSE
